ID,X,Y,spud year,Direction
30-025-46337,6.279775E+05,3.559666E+06,2019,H
30-025-46339,6.278177E+05,3.559649E+06,2019,H
30-025-46508,6.316257E+05,3.556812E+06,2019,H
30-025-46618,6.306714E+05,3.556633E+06,2019,H
30-025-46252,6.231245E+05,3.575843E+06,2019,H
30-025-44998,6.319586E+05,3.556689E+06,2019,H
30-025-46619,6.306614E+05,3.556633E+06,2019,H
30-025-46342,6.278179E+05,3.559629E+06,2019,H
30-025-46274,6.327235E+05,3.569592E+06,2019,H
30-025-46448,6.307293E+05,3.559871E+06,2019,H
30-025-46622,6.302691E+05,3.556582E+06,2019,H
30-025-46617,6.306815E+05,3.556633E+06,2019,H
30-025-46302,6.320008E+05,3.562875E+06,2019,H
30-025-46099,6.303565E+05,3.559978E+06,2019,H
30-025-45842,6.318113E+05,3.564458E+06,2019,H
30-015-46373,6.107739E+05,3.570535E+06,2019,H
30-025-46035,6.311571E+05,3.559877E+06,2019,H
30-025-46272,6.330706E+05,3.569595E+06,2019,H
30-025-46384,6.291724E+05,3.551628E+06,2019,H
30-025-46510,6.312652E+05,3.556504E+06,2019,H
30-025-46333,6.278178E+05,3.559639E+06,2019,H
30-025-46391,6.291825E+05,3.551629E+06,2019,H
30-015-46192,6.162326E+05,3.570598E+06,2019,H
30-025-46126,6.318112E+05,3.564466E+06,2019,H
30-025-46389,6.294339E+05,3.551632E+06,2019,H
30-025-46379,6.278628E+05,3.564430E+06,2019,H
30-025-46338,6.274064E+05,3.559566E+06,2019,H
30-025-46441,6.314468E+05,3.559995E+06,2019,H
30-025-46511,6.312753E+05,3.556504E+06,2019,H
30-015-46333,6.100311E+05,3.569324E+06,2019,H
30-025-46512,6.312853E+05,3.556504E+06,2019,H
30-025-46620,6.303798E+05,3.556629E+06,2019,H
30-025-46443,6.311190E+05,3.559858E+06,2019,H
30-025-46364,6.320108E+05,3.562875E+06,2019,H
30-025-46447,6.303183E+05,3.559960E+06,2019,H
30-025-46449,6.303083E+05,3.559959E+06,2019,H
30-025-46507,6.316157E+05,3.556811E+06,2019,H
30-015-46334,6.100312E+05,3.569315E+06,2019,H
30-015-46511,6.170598E+05,3.546535E+06,2019,H
30-015-46479,6.170841E+05,3.546545E+06,2019,H
30-025-44990,6.319494E+05,3.556689E+06,2019,H
30-025-46237,6.336519E+05,3.566346E+06,2019,H
30-025-46414,6.234558E+05,3.557300E+06,2019,H
30-025-46116,6.327760E+05,3.553485E+06,2019,H
30-025-45385,6.307736E+05,3.550852E+06,2019,H
30-025-46118,6.327882E+05,3.553485E+06,2019,H
30-025-46238,6.336443E+05,3.566346E+06,2019,H
30-025-46381,6.278719E+05,3.564430E+06,2019,H
30-025-46251,6.231154E+05,3.575843E+06,2019,H
30-025-46027,6.284148E+05,3.549990E+06,2019,H
30-025-46025,6.280557E+05,3.549985E+06,2019,H
30-025-46431,6.224739E+05,3.557282E+06,2019,H
30-015-45384,6.156390E+05,3.575531E+06,2019,H
30-025-46028,6.283947E+05,3.549990E+06,2019,H
30-025-46033,6.311471E+05,3.559876E+06,2019,H
30-025-44560,6.240126E+05,3.564517E+06,2018,H
30-025-44185,6.233246E+05,3.564576E+06,2018,H
30-025-44540,6.344153E+05,3.548463E+06,2018,H
30-025-43837,6.244613E+05,3.556602E+06,2018,H
30-025-45205,6.247474E+05,3.553194E+06,2018,H
30-025-45236,6.247476E+05,3.553185E+06,2018,H
30-025-45201,6.247747E+05,3.574873E+06,2018,H
30-025-44979,6.247838E+05,3.574874E+06,2018,H
30-015-45076,6.140456E+05,3.570937E+06,2018,H
30-015-45073,6.140349E+05,3.570940E+06,2018,H
30-015-45335,6.140937E+05,3.570779E+06,2018,H
30-015-45242,6.140943E+05,3.570724E+06,2018,H
30-025-45445,6.243706E+05,3.545079E+06,2018,H
30-015-45390,6.141257E+05,3.570779E+06,2018,H
30-015-45243,6.141157E+05,3.570724E+06,2018,H
30-015-45074,6.140343E+05,3.570991E+06,2018,H
30-015-45075,6.140449E+05,3.570991E+06,2018,H
30-015-45244,6.145620E+05,3.570736E+06,2018,H
30-015-45392,6.145933E+05,3.570791E+06,2018,H
30-025-42181,6.260159E+05,3.577343E+06,2018,H
30-015-45391,6.145613E+05,3.570791E+06,2018,H
30-025-42183,6.264254E+05,3.577354E+06,2018,H
30-015-45245,6.145940E+05,3.570736E+06,2018,H
30-025-44616,6.266937E+05,3.567703E+06,2018,H
30-025-44972,6.270144E+05,3.559533E+06,2018,H
30-025-44975,6.270133E+05,3.559624E+06,2018,H
30-025-44973,6.270244E+05,3.559533E+06,2018,H
30-025-44628,6.272043E+05,3.559787E+06,2018,H
30-025-44974,6.270033E+05,3.559624E+06,2018,H
30-025-44971,6.270047E+05,3.559533E+06,2018,H
30-015-44864,6.153246E+05,3.575835E+06,2018,H
30-025-42912,6.252532E+05,3.545091E+06,2018,H
30-015-45247,6.152880E+05,3.570736E+06,2018,H
30-025-44736,6.266346E+05,3.574050E+06,2018,H
30-015-44865,6.153338E+05,3.575835E+06,2018,H
30-015-45393,6.152554E+05,3.570790E+06,2018,H
30-025-42911,6.257010E+05,3.545097E+06,2018,H
30-025-43354,6.265814E+05,3.553192E+06,2018,H
30-025-45247,6.252623E+05,3.545091E+06,2018,H
30-015-45246,6.152560E+05,3.570735E+06,2018,H
30-025-44630,6.272408E+05,3.559797E+06,2018,H
30-025-41968,6.268251E+05,3.577312E+06,2018,H
30-025-44632,6.275394E+05,3.559802E+06,2018,H
30-025-44629,6.272225E+05,3.559797E+06,2018,H
30-025-44637,6.272317E+05,3.559788E+06,2018,H
30-025-44638,6.275212E+05,3.559792E+06,2018,H
30-025-44636,6.275395E+05,3.559793E+06,2018,H
30-025-42226,6.271856E+05,3.577288E+06,2018,H
30-025-44635,6.275302E+05,3.559802E+06,2018,H
30-015-45227,6.157733E+05,3.570704E+06,2018,H
30-025-44639,6.275309E+05,3.559749E+06,2018,H
30-015-44738,6.194694E+05,3.547619E+06,2018,H
30-015-44758,6.194877E+05,3.547619E+06,2018,H
30-025-43342,6.265692E+05,3.553191E+06,2018,H
30-025-44647,6.265451E+05,3.553191E+06,2018,H
30-015-45226,6.157626E+05,3.570704E+06,2018,H
30-015-44722,6.194786E+05,3.547619E+06,2018,H
30-025-44980,6.318741E+05,3.556627E+06,2018,H
30-025-45001,6.318832E+05,3.556627E+06,2018,H
30-025-44343,6.317954E+05,3.569555E+06,2018,H
30-015-45228,6.162395E+05,3.570709E+06,2018,H
30-025-44127,6.317922E+05,3.564870E+06,2018,H
30-025-44128,6.318023E+05,3.564870E+06,2018,H
30-025-44344,6.318054E+05,3.569555E+06,2018,H
30-015-44548,6.195385E+05,3.564483E+06,2018,H
30-015-44549,6.195475E+05,3.564483E+06,2018,H
30-025-44335,6.322153E+05,3.543645E+06,2018,H
30-025-44567,6.286939E+05,3.550186E+06,2018,H
30-015-44716,6.202465E+05,3.562683E+06,2018,H
30-015-42592,6.087334E+05,3.564202E+06,2018,H
30-015-44526,6.090583E+05,3.566066E+06,2018,H
30-025-44150,6.320024E+05,3.553475E+06,2018,H
30-025-44151,6.320086E+05,3.553475E+06,2018,H
30-025-44951,6.320490E+05,3.562893E+06,2018,H
30-015-44551,6.200887E+05,3.564489E+06,2018,H
30-025-44136,6.323984E+05,3.553480E+06,2018,H
30-025-44137,6.324045E+05,3.553480E+06,2018,H
30-025-44535,6.323782E+05,3.548216E+06,2018,H
30-015-44715,6.202651E+05,3.562683E+06,2018,H
30-025-44953,6.320289E+05,3.562893E+06,2018,H
30-025-44534,6.323847E+05,3.548424E+06,2018,H
30-015-44550,6.200796E+05,3.564489E+06,2018,H
30-025-44334,6.322077E+05,3.543645E+06,2018,H
30-025-44359,6.320330E+05,3.553457E+06,2018,H
30-025-45290,6.320394E+05,3.553457E+06,2018,H
30-025-44333,6.322001E+05,3.543645E+06,2018,H
30-025-44952,6.320389E+05,3.562893E+06,2018,H
30-025-44336,6.322229E+05,3.543645E+06,2018,H
30-025-45257,6.325505E+05,3.556636E+06,2018,H
30-015-42452,6.087336E+05,3.564189E+06,2018,H
30-025-44988,6.325413E+05,3.556636E+06,2018,H
30-025-44488,6.327641E+05,3.543675E+06,2018,H
30-025-43746,6.328150E+05,3.543890E+06,2018,H
30-025-44486,6.327489E+05,3.543675E+06,2018,H
30-025-44487,6.327565E+05,3.543675E+06,2018,H
30-025-44485,6.327412E+05,3.543675E+06,2018,H
30-025-44617,6.328222E+05,3.543882E+06,2018,H
30-025-45258,6.328582E+05,3.556640E+06,2018,H
30-025-44989,6.328491E+05,3.556640E+06,2018,H
30-015-44581,6.095714E+05,3.565841E+06,2018,H
30-025-44563,6.326100E+05,3.562893E+06,2018,V
30-025-44562,6.326201E+05,3.562893E+06,2018,H
30-025-43745,6.328079E+05,3.543898E+06,2018,H
30-025-44191,6.207523E+05,3.564462E+06,2018,H
30-025-44626,6.326302E+05,3.562893E+06,2018,H
30-025-45163,6.328673E+05,3.556640E+06,2018,H
30-015-44580,6.095658E+05,3.565849E+06,2018,H
30-025-43747,6.334128E+05,3.543955E+06,2018,H
30-025-45142,6.330275E+05,3.564791E+06,2018,H
30-025-44383,6.330907E+05,3.562894E+06,2018,H
30-025-44192,6.211207E+05,3.564538E+06,2018,H
30-025-44190,6.206774E+05,3.564527E+06,2018,H
30-025-44302,6.330002E+05,3.548433E+06,2018,H
30-025-45020,6.212060E+05,3.573992E+06,2018,H
30-025-45269,6.330425E+05,3.569577E+06,2018,H
30-015-44527,6.097618E+05,3.565918E+06,2018,H
30-025-43748,6.334202E+05,3.543962E+06,2018,H
30-025-44186,6.211299E+05,3.564527E+06,2018,H
30-025-44303,6.329910E+05,3.548433E+06,2018,H
30-025-45143,6.330376E+05,3.564791E+06,2018,H
30-025-44384,6.330801E+05,3.562894E+06,2018,H
30-025-42325,6.336238E+05,3.551613E+06,2018,H
30-015-44498,6.103970E+05,3.566109E+06,2018,H
30-025-45270,6.330324E+05,3.569577E+06,2018,H
30-025-44187,6.216894E+05,3.564590E+06,2018,H
30-015-44525,6.104098E+05,3.565777E+06,2018,H
30-025-42324,6.336299E+05,3.551612E+06,2018,H
30-025-44292,6.215932E+05,3.577305E+06,2018,H
30-025-45372,6.337342E+05,3.562883E+06,2018,H
30-015-44528,6.104153E+05,3.566109E+06,2018,H
30-015-44529,6.103879E+05,3.566109E+06,2018,H
30-025-44188,6.218815E+05,3.564592E+06,2018,H
30-025-45369,6.337442E+05,3.562883E+06,2018,H
30-025-44349,6.338612E+05,3.558193E+06,2018,H
30-025-45371,6.339607E+05,3.562857E+06,2018,H
30-025-42222,6.218063E+05,3.574129E+06,2018,H
30-025-45226,6.343111E+05,3.568118E+06,2018,H
30-025-44184,6.223652E+05,3.564559E+06,2018,H
30-025-45068,6.221891E+05,3.577315E+06,2018,H
30-025-44353,6.344377E+05,3.554820E+06,2018,H
30-025-45224,6.343153E+05,3.568109E+06,2018,H
30-025-43819,6.344920E+05,3.568165E+06,2018,H
30-025-44258,6.344144E+05,3.562874E+06,2018,H
30-025-44371,6.341406E+05,3.567963E+06,2018,H
30-025-44260,6.345525E+05,3.562876E+06,2018,H
30-025-43820,6.344823E+05,3.568161E+06,2018,H
30-025-44348,6.338505E+05,3.558193E+06,2018,H
30-025-44194,6.223655E+05,3.564559E+06,2018,H
30-025-43449,6.226184E+05,3.564402E+06,2018,H
30-025-45065,6.221478E+05,3.575658E+06,2018,H
30-025-43775,6.229122E+05,3.552469E+06,2018,H
30-025-44257,6.344136E+05,3.562864E+06,2018,H
30-025-43818,6.345018E+05,3.568169E+06,2018,H
30-025-43776,6.229237E+05,3.552511E+06,2018,H
30-025-44261,6.345424E+05,3.562876E+06,2018,H
30-025-45150,6.225196E+05,3.575914E+06,2018,H
30-025-44065,6.228161E+05,3.564567E+06,2018,H
30-025-44042,6.228283E+05,3.564567E+06,2018,H
30-025-44183,6.231270E+05,3.564560E+06,2018,H
30-025-44196,6.231361E+05,3.564560E+06,2018,H
30-025-44524,6.347983E+05,3.566527E+06,2018,H
30-025-44473,6.348136E+05,3.566528E+06,2018,H
30-025-45066,6.231879E+05,3.575935E+06,2018,H
30-025-43817,6.347335E+05,3.567968E+06,2018,H
30-025-45225,6.347442E+05,3.567969E+06,2018,H
30-025-45067,6.228940E+05,3.575931E+06,2018,H
30-025-45064,6.221387E+05,3.575658E+06,2018,H
30-025-44347,6.338399E+05,3.558193E+06,2018,H
30-025-45370,6.339606E+05,3.562867E+06,2018,H
30-025-44274,6.342053E+05,3.562862E+06,2018,H
30-025-44259,6.342051E+05,3.562872E+06,2018,H
30-025-44351,6.343732E+05,3.558145E+06,2018,H
30-025-44352,6.343831E+05,3.558145E+06,2018,H
30-025-44601,6.231954E+05,3.576073E+06,2018,H
30-025-44950,6.349569E+05,3.545189E+06,2018,H
30-025-44600,6.228848E+05,3.575930E+06,2018,H
30-025-44525,6.348059E+05,3.566527E+06,2018,H
30-025-44561,6.240012E+05,3.564578E+06,2018,H
30-025-45202,6.238454E+05,3.553163E+06,2018,H
30-025-44523,6.347907E+05,3.566527E+06,2018,H
30-025-44064,6.233338E+05,3.564576E+06,2018,H
30-025-45203,6.238452E+05,3.553172E+06,2018,H
30-025-44338,6.287446E+05,3.559842E+06,2018,H
30-015-45229,6.162502E+05,3.570709E+06,2018,H
30-025-44568,6.286937E+05,3.550196E+06,2018,H
30-025-44337,6.287345E+05,3.559842E+06,2018,H
30-025-44266,6.289781E+05,3.550159E+06,2018,H
30-025-44267,6.289680E+05,3.550158E+06,2018,H
30-025-43997,6.287284E+05,3.571167E+06,2018,H
30-025-44441,6.292966E+05,3.550226E+06,2018,H
30-025-44264,6.292978E+05,3.550165E+06,2018,H
30-025-44631,6.275211E+05,3.559802E+06,2018,H
30-025-44001,6.291031E+05,3.571188E+06,2018,H
30-025-42560,6.296357E+05,3.543505E+06,2018,H
30-025-43377,6.296381E+05,3.543482E+06,2018,H
30-025-44265,6.289881E+05,3.550159E+06,2018,H
30-025-43998,6.290968E+05,3.571188E+06,2018,H
30-025-44263,6.293079E+05,3.550165E+06,2018,H
30-025-44440,6.293066E+05,3.550226E+06,2018,H
30-015-45172,6.167734E+05,3.570804E+06,2018,H
30-025-43363,6.296382E+05,3.543473E+06,2018,H
30-025-43364,6.296380E+05,3.543493E+06,2018,H
30-025-45529,6.298781E+05,3.551522E+06,2018,H
30-015-45171,6.167628E+05,3.570804E+06,2018,H
30-015-44772,6.173972E+05,3.570760E+06,2018,H
30-015-44774,6.178574E+05,3.570813E+06,2018,H
30-025-44113,6.306525E+05,3.546763E+06,2018,H
30-025-44130,6.306677E+05,3.546763E+06,2018,H
30-025-44131,6.306753E+05,3.546763E+06,2018,H
30-015-44775,6.183947E+05,3.570822E+06,2018,H
30-025-45045,6.306248E+05,3.553994E+06,2018,H
30-025-45046,6.304579E+05,3.554002E+06,2018,H
30-025-44129,6.306601E+05,3.546763E+06,2018,H
30-015-44776,6.184054E+05,3.570822E+06,2018,H
30-015-44773,6.178482E+05,3.570813E+06,2018,H
30-025-45040,6.306449E+05,3.553993E+06,2018,H
30-025-45044,6.306348E+05,3.553993E+06,2018,H
30-025-45039,6.304679E+05,3.554002E+06,2018,H
30-025-45318,6.306830E+05,3.561709E+06,2018,H
30-025-44132,6.311107E+05,3.546769E+06,2018,H
30-015-43750,6.173619E+05,3.552295E+06,2018,H
30-025-45329,6.306731E+05,3.561702E+06,2018,H
30-015-45524,6.184785E+05,3.570822E+06,2018,H
30-015-45525,6.184892E+05,3.570823E+06,2018,H
30-025-45319,6.306630E+05,3.561702E+06,2018,H
30-025-44134,6.311335E+05,3.546770E+06,2018,H
30-025-44133,6.310750E+05,3.546769E+06,2018,H
30-025-44088,6.316057E+05,3.546776E+06,2018,H
30-025-44089,6.316134E+05,3.546776E+06,2018,H
30-025-44956,6.312519E+05,3.561513E+06,2018,H
30-025-44167,6.316286E+05,3.546776E+06,2018,H
30-015-44771,6.173865E+05,3.570760E+06,2018,H
30-015-44739,6.191709E+05,3.547616E+06,2018,H
30-015-44737,6.191617E+05,3.547615E+06,2018,H
30-025-45263,6.314643E+05,3.569552E+06,2018,H
30-025-44091,6.316362E+05,3.546777E+06,2018,H
30-025-44090,6.316209E+05,3.546776E+06,2018,H
30-015-44547,6.190067E+05,3.564477E+06,2018,H
30-025-44957,6.312521E+05,3.561503E+06,2018,H
30-025-44955,6.315449E+05,3.562755E+06,2018,H
30-015-44546,6.189976E+05,3.564477E+06,2018,H
30-025-44053,6.315372E+05,3.562761E+06,2018,H
30-025-44959,6.312522E+05,3.561493E+06,2018,H
30-025-45285,6.314552E+05,3.569551E+06,2018,H
30-025-44057,6.316272E+05,3.561483E+06,2018,H
30-025-45047,6.304472E+05,3.554001E+06,2018,H
30-025-44634,6.272316E+05,3.559797E+06,2018,H
30-025-44627,6.272318E+05,3.560513E+06,2018,H
30-025-45204,6.239807E+05,3.553302E+06,2018,V
30-025-45235,6.241695E+05,3.553295E+06,2018,V
30-025-44559,6.240195E+05,3.564578E+06,2018,H
30-025-43159,6.233633E+05,3.564414E+06,2017,H
30-025-42901,6.228626E+05,3.546793E+06,2017,H
30-015-44272,6.121958E+05,3.565907E+06,2017,H
30-015-44460,6.125577E+05,3.566008E+06,2017,H
30-015-44474,6.129519E+05,3.566092E+06,2017,H
30-025-43845,6.231068E+05,3.561330E+06,2017,H
30-025-43072,6.339668E+05,3.545277E+06,2017,H
30-025-42929,6.339668E+05,3.545277E+06,2017,H
30-015-44459,6.125394E+05,3.566008E+06,2017,H
30-015-44497,6.129792E+05,3.566093E+06,2017,H
30-015-44475,6.129701E+05,3.566093E+06,2017,H
30-015-44444,6.134065E+05,3.566220E+06,2017,H
30-015-44445,6.138368E+05,3.566102E+06,2017,H
30-015-44473,6.138367E+05,3.566111E+06,2017,H
30-015-44476,6.134157E+05,3.566220E+06,2017,H
30-015-44496,6.129610E+05,3.566092E+06,2017,H
30-025-42914,6.239806E+05,3.545074E+06,2017,H
30-025-43594,6.258800E+05,3.545172E+06,2017,H
30-025-43595,6.258875E+05,3.545172E+06,2017,H
30-025-43613,6.258723E+05,3.545172E+06,2017,H
30-025-43427,6.241299E+05,3.545072E+06,2017,H
30-025-43640,6.266259E+05,3.545171E+06,2017,H
30-025-43641,6.266335E+05,3.545171E+06,2017,H
30-015-44198,6.148028E+05,3.561228E+06,2017,H
30-025-43642,6.266411E+05,3.545171E+06,2017,H
30-025-43462,6.279025E+05,3.543636E+06,2017,H
30-025-43461,6.278949E+05,3.543636E+06,2017,H
30-025-43460,6.276080E+05,3.543629E+06,2017,H
30-025-43079,6.288033E+05,3.548356E+06,2017,H
30-015-44108,6.198171E+05,3.561286E+06,2017,H
30-015-44199,6.198353E+05,3.561286E+06,2017,H
30-015-44068,6.197825E+05,3.561894E+06,2017,H
30-015-44105,6.198079E+05,3.561286E+06,2017,H
30-015-44106,6.198262E+05,3.561286E+06,2017,H
30-025-44135,6.319964E+05,3.553474E+06,2017,H
30-025-43664,6.325550E+05,3.543777E+06,2017,H
30-025-43176,6.206678E+05,3.552428E+06,2017,H
30-025-43773,6.209895E+05,3.552442E+06,2017,H
30-025-43663,6.325458E+05,3.543776E+06,2017,H
30-025-43546,6.329615E+05,3.545372E+06,2017,H
30-025-43516,6.209796E+05,3.562762E+06,2017,H
30-025-43938,6.207501E+05,3.554960E+06,2017,H
30-025-43269,6.330540E+05,3.543674E+06,2017,H
30-025-43271,6.330692E+05,3.543674E+06,2017,H
30-025-43270,6.330617E+05,3.543674E+06,2017,H
30-025-43914,6.210783E+05,3.554981E+06,2017,H
30-025-43547,6.329508E+05,3.545371E+06,2017,H
30-025-43566,6.214330E+05,3.562783E+06,2017,H
30-025-43567,6.214482E+05,3.562783E+06,2017,H
30-025-43550,6.332343E+05,3.545376E+06,2017,H
30-025-43478,6.334822E+05,3.558183E+06,2017,H
30-025-43545,6.329722E+05,3.545372E+06,2017,H
30-025-43551,6.332221E+05,3.545376E+06,2017,H
30-025-43268,6.330464E+05,3.543674E+06,2017,H
30-025-43517,6.209948E+05,3.562762E+06,2017,H
30-025-43655,6.333575E+05,3.545453E+06,2017,H
30-025-43477,6.334731E+05,3.558183E+06,2017,H
30-025-43915,6.215654E+05,3.554970E+06,2017,H
30-025-43774,6.217058E+05,3.552442E+06,2017,H
30-025-43216,6.207423E+05,3.547594E+06,2017,H
30-025-43552,6.332099E+05,3.545376E+06,2017,H
30-025-43217,6.207302E+05,3.547580E+06,2017,H
30-025-43916,6.219005E+05,3.554974E+06,2017,H
30-025-42666,6.222669E+05,3.548513E+06,2017,H
30-025-43707,6.218718E+05,3.562790E+06,2017,H
30-025-43526,6.339014E+05,3.543570E+06,2017,H
30-025-43886,6.222793E+05,3.548513E+06,2017,H
30-025-43653,6.342055E+05,3.546864E+06,2017,H
30-025-43652,6.342162E+05,3.546864E+06,2017,H
30-025-43788,6.216967E+05,3.552442E+06,2017,H
30-025-43479,6.339777E+05,3.558157E+06,2017,H
30-025-43480,6.340317E+05,3.558144E+06,2017,H
30-025-43708,6.218809E+05,3.562790E+06,2017,H
30-025-43758,6.221429E+05,3.562797E+06,2017,H
30-015-44298,6.108601E+05,3.566123E+06,2017,H
30-025-43815,6.342268E+05,3.546864E+06,2017,H
30-025-43757,6.343411E+05,3.568099E+06,2017,H
30-015-44457,6.113328E+05,3.565891E+06,2017,H
30-015-44337,6.112331E+05,3.565890E+06,2017,H
30-025-43549,6.345244E+05,3.562857E+06,2017,H
30-025-43091,6.346566E+05,3.543845E+06,2017,H
30-025-43887,6.222732E+05,3.548513E+06,2017,H
30-025-43684,6.347100E+05,3.543831E+06,2017,H
30-025-43303,6.227020E+05,3.548470E+06,2017,H
30-025-43304,6.226957E+05,3.548470E+06,2017,H
30-025-43911,6.227080E+05,3.548470E+06,2017,H
30-015-44299,6.108784E+05,3.566123E+06,2017,H
30-015-44316,6.116366E+05,3.565844E+06,2017,H
30-015-44295,6.113511E+05,3.565891E+06,2017,H
30-025-44256,6.347025E+05,3.562867E+06,2017,H
30-015-44317,6.108693E+05,3.566123E+06,2017,H
30-025-44255,6.347026E+05,3.562857E+06,2017,H
30-025-42935,6.339302E+05,3.545276E+06,2017,H
30-025-42993,6.226091E+05,3.564402E+06,2017,H
30-025-42219,6.234347E+05,3.559717E+06,2017,H
30-015-44293,6.121100E+05,3.566041E+06,2017,H
30-015-44318,6.116458E+05,3.565844E+06,2017,H
30-015-44338,6.116549E+05,3.565844E+06,2017,H
30-025-42264,6.234194E+05,3.559716E+06,2017,H
30-025-43913,6.223229E+05,3.546751E+06,2017,H
30-015-44333,6.112422E+05,3.565890E+06,2017,H
30-025-43527,6.339006E+05,3.543561E+06,2017,H
30-025-43524,6.341697E+05,3.543496E+06,2017,H
30-025-44195,6.235533E+05,3.564568E+06,2017,H
30-015-44294,6.121009E+05,3.566041E+06,2017,H
30-025-43897,6.350322E+05,3.543788E+06,2017,H
30-025-44101,6.235532E+05,3.564577E+06,2017,H
30-025-42996,6.230251E+05,3.564415E+06,2017,H
30-015-44369,6.125303E+05,3.566008E+06,2017,H
30-015-44273,6.122050E+05,3.565907E+06,2017,H
30-015-44395,6.125486E+05,3.566008E+06,2017,H
30-025-43836,6.239222E+05,3.556589E+06,2017,H
30-025-43525,6.340630E+05,3.543625E+06,2017,H
30-025-42198,6.287163E+05,3.571166E+06,2017,H
30-025-42102,6.287839E+05,3.571116E+06,2017,H
30-015-43724,6.167695E+05,3.559524E+06,2017,H
30-025-43783,6.296179E+05,3.551611E+06,2017,H
30-025-43782,6.296285E+05,3.551612E+06,2017,H
30-015-44424,6.171520E+05,3.553011E+06,2017,H
30-025-43725,6.296749E+05,3.549989E+06,2017,H
30-015-44427,6.171428E+05,3.553011E+06,2017,H
30-015-44426,6.171336E+05,3.553011E+06,2017,H
30-025-43674,6.299637E+05,3.543645E+06,2017,H
30-015-44425,6.171425E+05,3.553072E+06,2017,H
30-025-42849,6.298716E+05,3.548568E+06,2017,H
30-025-42853,6.298837E+05,3.548568E+06,2017,H
30-025-43673,6.299713E+05,3.543645E+06,2017,H
30-025-43724,6.301366E+05,3.550013E+06,2017,H
30-025-42105,6.296080E+05,3.571120E+06,2017,H
30-025-43675,6.299789E+05,3.543645E+06,2017,H
30-015-44269,6.172747E+05,3.570758E+06,2017,H
30-025-43430,6.311376E+05,3.554139E+06,2017,H
30-025-43506,6.309913E+05,3.569342E+06,2017,H
30-015-44292,6.301333E+05,3.569334E+06,2017,H
30-025-43864,6.315067E+05,3.554139E+06,2017,H
30-025-43865,6.315173E+05,3.554139E+06,2017,H
30-025-43866,6.315281E+05,3.554139E+06,2017,H
30-015-43753,6.187527E+05,3.552359E+06,2017,H
30-015-44204,6.072172E+05,3.572543E+06,2017,H
30-015-44219,6.071654E+05,3.572542E+06,2017,H
30-025-42801,6.272791E+05,3.545180E+06,2016,H
30-025-42802,6.272714E+05,3.545180E+06,2016,H
30-025-42800,6.272639E+05,3.545180E+06,2016,H
30-025-42803,6.272867E+05,3.545180E+06,2016,H
30-025-43088,6.284120E+05,3.543615E+06,2016,H
30-025-43086,6.284840E+05,3.545260E+06,2016,H
30-025-43087,6.284992E+05,3.545260E+06,2016,H
30-025-43362,6.257086E+05,3.549952E+06,2016,H
30-025-43089,6.285069E+05,3.545260E+06,2016,H
30-025-42857,6.284774E+05,3.548351E+06,2016,H
30-015-43848,6.196195E+05,3.557996E+06,2016,H
30-015-43738,6.198407E+05,3.556292E+06,2016,H
30-015-43551,6.202841E+05,3.552435E+06,2016,H
30-015-43739,6.202485E+05,3.556336E+06,2016,H
30-015-43182,6.202449E+05,3.557129E+06,2016,H
30-015-43740,6.202539E+05,3.556331E+06,2016,V
30-025-42938,6.322490E+05,3.543772E+06,2016,H
30-015-43599,6.202341E+05,3.557140E+06,2016,H
30-025-42936,6.322354E+05,3.543772E+06,2016,H
30-025-43465,6.205411E+05,3.562770E+06,2016,H
30-015-43741,6.204429E+05,3.556399E+06,2016,H
30-025-42943,6.330421E+05,3.545386E+06,2016,H
30-025-43174,6.205320E+05,3.562770E+06,2016,H
30-025-42945,6.330329E+05,3.545386E+06,2016,H
30-025-43022,6.328618E+05,3.569318E+06,2016,H
30-025-42946,6.330238E+05,3.545386E+06,2016,H
30-025-43404,6.337408E+05,3.546859E+06,2016,H
30-025-43402,6.337549E+05,3.546859E+06,2016,H
30-025-43187,6.223079E+05,3.552464E+06,2016,H
30-025-42767,6.334703E+05,3.559752E+06,2016,H
30-025-43403,6.337500E+05,3.546859E+06,2016,H
30-025-42263,6.223505E+05,3.559699E+06,2016,H
30-025-42815,6.346663E+05,3.543784E+06,2016,H
30-025-42876,6.345298E+05,3.543508E+06,2016,H
30-025-42942,6.334290E+05,3.545391E+06,2016,H
30-025-42765,6.339943E+05,3.559758E+06,2016,H
30-025-42982,6.220879E+05,3.575798E+06,2016,H
30-025-42763,6.339480E+05,3.559803E+06,2016,H
30-025-42766,6.336562E+05,3.559754E+06,2016,H
30-025-42875,6.345389E+05,3.543508E+06,2016,H
30-025-43178,6.225730E+05,3.561321E+06,2016,H
30-025-42216,6.228864E+05,3.559708E+06,2016,H
30-025-43212,6.226036E+05,3.561321E+06,2016,H
30-025-42827,6.348916E+05,3.543804E+06,2016,H
30-025-43170,6.228952E+05,3.561198E+06,2016,H
30-025-43171,6.229196E+05,3.561199E+06,2016,H
30-025-42816,6.344628E+05,3.543831E+06,2016,H
30-025-43296,6.291121E+05,3.543649E+06,2016,H
30-025-42082,6.287717E+05,3.571116E+06,2016,H
30-025-43318,6.291044E+05,3.543649E+06,2016,H
30-025-43297,6.291196E+05,3.543650E+06,2016,H
30-025-43298,6.291273E+05,3.543650E+06,2016,H
30-025-42851,6.293315E+05,3.548559E+06,2016,H
